id,item_group_id,title,description,link,image_link,image_link 2,image_link 3,image_link 4,image_link 5,image_link 6,image_link 7,image_link 8,image_link 9,image_link 10,price,availability,condition,google_product_category,product_type,additional_image_link,sale_price,brand,gender,age_group,size,size_type,shipping,custom_label_0,adwords_redirect,variant_names,variant_values
product_7be478cb-db76-2c0c-395f-33b18307981d,product_7be478cb-db76-2c0c-395f-33b18307981d,Everyday Bag Duo | Golden Ankara (Cosmetic / Toiletries set),"Stay Ready and Organised in style with the BijouCREATES everyday bag Duo!

This multi use set is perfect with great storage to pack everything you need but still compact in shape and size for you to take with you on the go or store at home. Whether you're going on a trip, Using it as a wash bag, and pack your essential make up and toiletry pieces, or just everyday impact storage this is a winner. 

This is a two piece set which can either be bought together or each item separately.

1. Vegan leather bag with Ankara print design 
2. PVC covered full Ankara print 

Secured with a zip fastening and featuring a black satin lined interior making the bag easy to clean and showcase less stains.
Perfect for weekends away and holidays, use it as a bathroom tidy at home.

This set features the Golden Ankara Print, Which is one of my personal favourites! Using a fun hand print design.
All fabrics are cut by hand, so the precise placement of prints will always be unique to every order.

FEATURES

- Materials:  Bag 1: Black Vegan leather, Cotton Ankara , Black Polyester Satin
                      Bag 2 : PVC, Cotton Ankara, Black Polyester Satin

DIMENSIONS 

Top  length : 22cm 
Bottom Length: 25 cm 
Height : 15 cm 

Do not machine wash, please wipe down with slightly damp cloth to clean.

SHIPPING

Your item will be Handmade and dispatched within 1- 2 weeks (excluding weekends and UK public holidays). Once ready to be shipped, you will receive an email notification so that you know to expect your package within another approximately:

UK: 1-2 working days
Europe: 3-8 working days
USA: 5-10 working days
Rest of this beautiful world: 5-12 working days

Please note that these timings are Royal Mail estimates outside of peak seasons.

All orders are neatly wrapped in white tissue paper and a wax print ribbon. Gift wrapping is also available at checkout
 
SOCIALS

To see behind the scenes and learn more about BijouCREATES you can find @BijouCREATES on Instagram, Tiki's Tok and Facebook. I also LOVE to see where my creations find homes, so please do tag @BijouCreates in your posts and stories!


Please message me from any questions or enquires.",https://www.bijoucreates.co.uk/product-page/everyday-bag-duo-golden-ankara-cosmetic-toiletries-set,https://i.etsystatic.com/22032131/r/il/b8f9e6/3743530192/il_fullxfull.3743530192_q4os.jpg,https://i.etsystatic.com/22032131/r/il/bffb8a/3743532686/il_fullxfull.3743532686_k7bw.jpg,https://i.etsystatic.com/22032131/r/il/a57728/3743530204/il_fullxfull.3743530204_f2dg.jpg,https://i.etsystatic.com/22032131/r/il/304a13/3743530198/il_fullxfull.3743530198_ebhf.jpg,https://i.etsystatic.com/22032131/r/il/4ee70b/3743530188/il_fullxfull.3743530188_bwui.jpg,https://i.etsystatic.com/22032131/r/il/58346e/3743530254/il_fullxfull.3743530254_bgri.jpg,https://i.etsystatic.com/22032131/r/il/69c222/3791124937/il_fullxfull.3791124937_nifu.jpg,https://i.etsystatic.com/22032131/r/il/8863ac/3791126033/il_fullxfull.3791126033_75hi.jpg,https://i.etsystatic.com/22032131/r/il/bd91a5/3791126229/il_fullxfull.3791126229_so5d.jpg,https://i.etsystatic.com/22032131/r/il/96166b/3743530200/il_fullxfull.3743530200_41i3.jpg,10,In Stock,New,,,,,BijouCREATES,,,,,,,,Bag Options,Duo Set;Bag 1-Full Print PVC;Bag 2- Leather
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f5316b5d-930e-f0cf-5448-4f2a2a7060d8,product_f5316b5d-930e-f0cf-5448-4f2a2a7060d8,Everyday Bag Duo | Blue Geometric (Cosmetic / Toiletries set),"Stay Ready and Organised in style with the BijouCREATES everyday bag Duo!

This multi use set is perfect with great storage to pack everything you need but still compact in shape and size for you to take with you on the go or store at home. Whether you're going on a trip, Using it as a wash bag, and pack your essential make up and toiletry pieces, or just everyday impact storage this is a winner. 

This is a two piece set which can either be bought together or each item separately.

1. Vegan leather bag with Ankara print design 
2. PVC covered full Ankara print 

Secured with a zip fastening and featuring a black satin lined interior making the bag easy to clean and showcase less stains.
Perfect for weekends away and holidays, use it as a bathroom tidy at home.

This design features a beautiful serene blue 100% cotton Ankara print which has a floral and geometric motif.
All fabrics are cut by hand, so the precise placement of prints will always be unique to every order.

FEATURES

- Materials:  Bag 1: Black Vegan leather, Cotton Ankara , Black Polyester Satin
                      Bag 2 : PVC, Cotton Ankara, Black Polyester Satin

DIMENSIONS 

Top  length : 22cm 
Bottom Length: 25 cm 
Height : 15 cm 

Do not machine wash, please wipe down with slightly damp cloth to clean.

SHIPPING

Your item will be Handmade and dispatched within 1- 2 weeks (excluding weekends and UK public holidays). Once ready to be shipped, you will receive an email notification so that you know to expect your package within another approximately:

UK: 1-2 working days
Europe: 3-8 working days
USA: 5-10 working days
Rest of this beautiful world: 5-12 working days

Please note that these timings are Royal Mail estimates outside of peak seasons.

All orders are neatly wrapped in white tissue paper and a wax print ribbon. Gift wrapping is also available at checkout
 
SOCIALS

To see behind the scenes and learn more about BijouCREATES you can find @BijouCREATES on Instagram, Tiki's Tok and Facebook. I also LOVE to see where my creations find homes, so please do tag @BijouCreates in your posts and stories!


Please message me from any questions or enquires.",https://www.bijoucreates.co.uk/product-page/everyday-bag-duo-blue-geometric-cosmetic-toiletries-set,https://i.etsystatic.com/22032131/r/il/c986f3/3736625070/il_fullxfull.3736625070_q6hp.jpg,https://i.etsystatic.com/22032131/r/il/66d0c5/3736625064/il_fullxfull.3736625064_f50x.jpg,https://i.etsystatic.com/22032131/r/il/947189/3784215665/il_fullxfull.3784215665_2ndh.jpg,https://i.etsystatic.com/22032131/r/il/fa4560/3784215555/il_fullxfull.3784215555_70jy.jpg,https://i.etsystatic.com/22032131/r/il/e80245/3784215565/il_fullxfull.3784215565_d3ps.jpg,https://i.etsystatic.com/22032131/r/il/c1d975/3736625068/il_fullxfull.3736625068_o36u.jpg,https://i.etsystatic.com/22032131/r/il/2ba6fa/3742770950/il_fullxfull.3742770950_4n3f.jpg,https://i.etsystatic.com/22032131/r/il/e1be65/3784215563/il_fullxfull.3784215563_uw02.jpg,https://i.etsystatic.com/22032131/r/il/b1dcbc/3784228237/il_fullxfull.3784228237_32hq.jpg,https://i.etsystatic.com/22032131/r/il/330d77/3791101859/il_fullxfull.3791101859_otok.jpg,10,In Stock,New,,,,,BijouCREATES,,,,,,,,Bag Options,Duo Set;Bag 1-Full Print PVC;Bag 2- Leather
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_902510e0-7046-7ead-b4fb-b313275f84ca,product_902510e0-7046-7ead-b4fb-b313275f84ca,Fan-  Midnight Floral Ankara,"Introducing BijouCREATES luxury handmade fan!
 
Embrace summer, boss mood and African inspired glamour with these authentic print fans. Turn heads with this beautiful accessory. Fantastic for gifts, home decor and a statement piece with an outfit. Fits into your purse perfectly once folded, and is crisp and interfaced to create a sturdy long-lasting and wonderfully unique item. Add a matching face mask to this product for a stunning co-ord show stopping look All fabrics are cut by hand, so the precise placement of prints will always be unique to every order.
 
FEATURES
Material: 100% cotton, wax print fabrics & Vegan Leather Measurements: Total opened length: 35 cm Folded length : 24 cm Open fan radius: 13.5 cm Do not machine wash, please wipe down with slightly damp cloth to clean.
 
SHIPPING
Your item will be made within 1 week (excluding weekends and UK public holidays). Once ready to be shipped, you will receive an email notification so that you know to expect your package within another approximately: UK: 1-2 working days Europe: 3-8 working days USA: 5-10 working days Rest of this beautiful world: 5-12 working days Please note that these timings are Royal Mail estimates outside of peak seasons. All orders are neatly wrapped in white tissue paper and a wax print ribbon. Gift wrapping is also available at checkout
 
SOCIALS
To see behind the scenes and learn more about BijouCREATES you can find @BijouCREATES on Instagram, Tiki's Tok and Facebook. I also LOVE to see where my creations find homes, so please do tag @BijouCreates in your posts and stories! Please message me from any questions or enquires.",https://www.bijoucreates.co.uk/product-page/fan-deep-floral-ankara,,,,,,,,,,,15,In Stock,New,,,,,BijouCREATES,,,,,,"<p>&nbsp;Delivery Customs and import taxes</p>

<p>Buyers are responsible for any customs and import taxes that may apply. Sellers aren't responsible for delays due to customs.</p>

<p>Returns &amp; exchanges</p>

<p>I gladly accept returns and exchanges Just contact me within: 14 days of delivery Dispatch returns back to me within: 28&nbsp;days of delivery I don't accept cancellations But please contact me if you have any problems with your order.</p>

<p>The following items can't be returned or exchanged Because of the nature of these items, unless they arrive damaged or defective, I can't accept returns for: Custom or personalised orders Perishable products (like food or flowers) Digital downloads Intimate items (for health/hygiene reasons)</p>

<p>Conditions of return</p>

<p>Buyers are responsible for return postage costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.</p>
",,Product option,Fan ONLY;Fan & Mask Set
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1365d405-400a-4f9e-1901-bb2841e72ea1,product_1365d405-400a-4f9e-1901-bb2841e72ea1,Trinity Moment- Midnight Floral,"Get Ready for these brand new luxury Triangle Evening Bags. Get ready to stop the show and make an impact with these authentic Ankara handmade event bags. These luxury bags use vegan leather with a beautiful 100% cotton floral Ankara print fabric and a magnetic fastening closure.
 
Slip into absolute luxury with this gorgeous deep mindnight floral print. Embrace this rich moment with thi exquiste flower design against the leather.
 
With great internal storage space and lightweight feel this bag is sure to be a knock out moment. This bag also included a ceros body chain to extend strap.



FEATURES

Material: 100% cotton, wax print fabrics & Vegan Leather 

Measurements:

Side length : 25 cm
side length: 22cm 
Depth: 9 cm 

Do not machine wash, please wipe down with slightly damp cloth to clean.

SHIPPING

Your item will be made within 1 week (excluding weekends and UK public holidays). Once ready to be shipped, you will receive an email notification so that you know to expect your package within another approximately:

UK: 1-2 working days
Europe: 3-8 working days
USA: 5-10 working days
Rest of this beautiful world: 5-12 working days

Please note that these timings are Royal Mail estimates outside of peak seasons.

All orders are neatly wrapped in white tissue paper and a wax print ribbon. Gift wrapping is also available at checkout

SOCIALS

To see behind the scenes and learn more about BijouCREATES you can find @BijouCREATES on Instagram, Tiki's Tok and Facebook. I also LOVE to see where my creations find homes, so please do tag @BijouCreates in your posts and stories!


Please message me from any questions or enquires",https://www.bijoucreates.co.uk/product-page/trinity-moment-midnight-floral,,,,,,,,,,,23.5,In Stock,New,,,,,BijouCREATES,,,,,,,,,
product_3d5e588f-70f7-0939-d5e0-d7266c8735ae,product_3d5e588f-70f7-0939-d5e0-d7266c8735ae,Trinity Moment Kente,"NEW DESIGNS INCOMING____

Get Ready for these brand new luxury Triangle Evening Bags. Get ready to stop the show and make an impact with these authentic Ankara handmade event bags. These luxury bags use vegan leather with a beautiful 100% cotton floral Ankara print fabric and a magnetic fastening closure.
 
Make an inmpact with this vibrant kente print bag. With great trastional colours form autumn to the new year make a bold statment with this classic fabric 
 
With great internal storage space and lightweight feel this bag is sure to be a knock out moment. This bag also included a ceros body chain to extend strap.



FEATURES

Material: 100% cotton, wax print fabrics & Vegan Leather 

Measurements:

Side length : 25 cm
side length: 22cm 
Depth: 9 cm 

Do not machine wash, please wipe down with slightly damp cloth to clean.

SHIPPING

Your item will be made within 1 week (excluding weekends and UK public holidays). Once ready to be shipped, you will receive an email notification so that you know to expect your package within another approximately:

UK: 1-2 working days
Europe: 3-8 working days
USA: 5-10 working days
Rest of this beautiful world: 5-12 working days

Please note that these timings are Royal Mail estimates outside of peak seasons.

All orders are neatly wrapped in white tissue paper and a wax print ribbon. Gift wrapping is also available at checkout

SOCIALS

To see behind the scenes and learn more about BijouCREATES you can find @BijouCREATES on Instagram, Tiki's Tok and Facebook. I also LOVE to see where my creations find homes, so please do tag @BijouCreates in your posts and stories!


Please message me from any questions or enquires",https://www.bijoucreates.co.uk/product-page/trinity-moment-kente,,,,,,,,,,,21.5,In Stock,New,,,,,BijouCREATES,,,,,,,,,
product_a40deb5d-25ec-58d7-9987-22a54524c5bc,product_a40deb5d-25ec-58d7-9987-22a54524c5bc,Reversible Bucket Hat -Black,"Hold on to the end of Summer through the year with this Reversible Bucket Hat from BijouCREATES. these hats have a unique two styles in one. One side is the 100% cotton black denim fabric andd the other a vibrant cotton Ankara African print fabric. 

Wear this bucket hat day to night. Style is it into your neutral asethetic with the plain black side, or flip it for a more vibrant pop of colour.

FEATURES

Material: 100% cotton denim & wax print fabrics 

Measurements: 
Hat Circumference: 63 cm / 24 inches
Diameter: 18cm / 7 inches

Brim length: 7cm /2.5inches
Brim Diameter: 30 cm/  11.8inches

Machine Washable on low heat. Iron on Low heat

SHIPPING

Your item will be made within 1-2 week (excluding weekends and UK public holidays), as each piece is lovingly handmade and made to order. Once ready to be shipped, you will receive an email notification so that you know to expect your package within another approximately:

UK: 1-2 working days
Europe: 3-8 working days
USA: 5-10 working days
Rest of this beautiful world: 5-12 working days

Please note that these timings are Royal Mail estimates outside of peak seasons.

All orders are neatly wrapped in white tissue paper and a wax print ribbon. Gift wrapping is also available at checkout
 
SOCIALS

To see behind the scenes and learn more about BijouCREATES you can find @BijouCREATES on Instagram, Tiki's Tok and Facebook. I also LOVE to see where my creations find homes, so please do tag @BijouCreates in your posts and stories!


Please message me from any questions or enquires.",https://www.bijoucreates.co.uk/product-page/reversible-bucket-hat-black,https://i.etsystatic.com/22032131/r/il/09630e/3292223062/il_fullxfull.3292223062_kobl.jpg,https://i.etsystatic.com/22032131/r/il/defe1d/3339919879/il_fullxfull.3339919879_fuxp.jpg,https://i.etsystatic.com/22032131/r/il/822501/3292222472/il_fullxfull.3292222472_nmi0.jpg,https://i.etsystatic.com/22032131/r/il/0c1e08/3292244596/il_fullxfull.3292244596_5fh6.jpg,https://i.etsystatic.com/22032131/r/il/6d5bf0/3339920427/il_fullxfull.3339920427_4l4w.jpg,https://i.etsystatic.com/22032131/r/il/9f5d89/3339932537/il_fullxfull.3339932537_e6eb.jpg,https://i.etsystatic.com/22032131/r/il/05326c/3292254780/il_fullxfull.3292254780_p2v9.jpg,,,,18,In Stock,New,,,,,BijouCREATES,,,,,,,,,
product_aa78c4cf-2221-1218-dd3b-634872f69204,product_aa78c4cf-2221-1218-dd3b-634872f69204,Reversible Bucket Hat - Beige,"Hold on to the end of Summer through the year with this Reversible Bucket Hat from BijouCREATES. these hats have a unique two styles in one effect! One side is the 100% cotton beige denim fabric and the other a vibrant cotton Ankara African print fabric. 

Wear this bucket hat day to night. Style is it into your neutral asethetic with the plain denim side, or flip it for a more vibrant pop of colour.

FEATURES

Material: 100% cotton denim & wax print fabrics 

Measurements: 
Hat Circumference: 63 cm / 24 inches
Diameter: 18cm / 7 inches

Brim length: 7cm /2.5inches
Brim Diameter: 30 cm/  11.8inches

Machine Washable on low heat. Iron on Low heat

SHIPPING

Your item will be made within 1-2 week (excluding weekends and UK public holidays), as each piece is lovingly handmade and made to order. Once ready to be shipped, you will receive an email notification so that you know to expect your package within another approximately:

UK: 1-2 working days
Europe: 3-8 working days
USA: 5-10 working days
Rest of this beautiful world: 5-12 working days

Please note that these timings are Royal Mail estimates outside of peak seasons.

All orders are neatly wrapped in white tissue paper and a wax print ribbon. Gift wrapping is also available at checkout
 
SOCIALS

To see behind the scenes and learn more about BijouCREATES you can find @BijouCREATES on Instagram, Tiki's Tok and Facebook. I also LOVE to see where my creations find homes, so please do tag @BijouCreates in your posts and stories!


Please message me from any questions or enquires.",https://www.bijoucreates.co.uk/product-page/reversible-bucket-hat-beige,https://i.etsystatic.com/22032131/r/il/1ce384/3292386606/il_fullxfull.3292386606_mys0.jpg,https://i.etsystatic.com/22032131/r/il/e4812d/3340082957/il_fullxfull.3340082957_lg14.jpg,https://i.etsystatic.com/22032131/r/il/a7b050/3292386174/il_fullxfull.3292386174_jrau.jpg,https://i.etsystatic.com/22032131/r/il/5a0d26/3292387562/il_fullxfull.3292387562_cuzh.jpg,https://i.etsystatic.com/22032131/r/il/64b48c/3340084745/il_fullxfull.3340084745_grhm.jpg,https://i.etsystatic.com/22032131/r/il/706969/3340085055/il_fullxfull.3340085055_6ba8.jpg,https://i.etsystatic.com/22032131/r/il/9899ca/3292388478/il_fullxfull.3292388478_rtxa.jpg,,,,18,In Stock,New,,,,,BijouCREATES,,,,,,,,,
product_e40c9113-ec4f-a9f3-b4fa-a4eb00342e60,product_e40c9113-ec4f-a9f3-b4fa-a4eb00342e60,Brown Cross - Device Case,"More Life More ANKARA. 

This design features our most customisable case for the ultimate unique user. Select from our growing range of beautiful Ankara/ African wax print fabric . With added protection this case uses our heavyweight vegan leather fabric.

1. Select your device size
2. Pick you ankara fabric,
3. Chose the detail positioning  

And your case is ready to order.!!

Optional addition of adding four letter monogram for that additional special touch x
Available for all device, Email for a special request !",https://www.bijoucreates.co.uk/product-page/brown-cross-device-case,https://i.etsystatic.com/22032131/r/il/8b7169/2690316580/il_fullxfull.2690316580_l7n8.jpg,https://i.etsystatic.com/22032131/r/il/074d40/2738003745/il_fullxfull.2738003745_7dkl.jpg,https://i.etsystatic.com/22032131/r/il/d6fd1e/2690317164/il_fullxfull.2690317164_32vy.jpg,https://i.etsystatic.com/22032131/r/il/1a655f/2738006681/il_fullxfull.2738006681_ak95.jpg,https://i.etsystatic.com/22032131/r/il/3eaac3/2690324128/il_fullxfull.2690324128_6nnh.jpg,https://i.etsystatic.com/22032131/r/il/ecba09/2690324490/il_fullxfull.2690324490_g5os.jpg,https://i.etsystatic.com/22032131/r/il/7ce205/2737962035/il_fullxfull.2737962035_s6pb.jpg,,,,20,In Stock,New,,,,,BijouCREATES,,,,,,"<p>&nbsp;</p>

<p>&nbsp;Delivery Customs and import taxes</p>

<p>Buyers are responsible for any customs and import taxes that may apply. Sellers aren't responsible for delays due to customs.</p>

<p>Returns &amp; exchanges</p>

<p>I gladly accept returns and exchanges Just contact me within: 14 days of delivery Dispatch returns back to me within: 28&nbsp;days of delivery I don't accept cancellations But please contact me if you have any problems with your order.</p>

<p>The following items can't be returned or exchanged Because of the nature of these items, unless they arrive damaged or defective, I can't accept returns for: Custom or personalised orders Perishable products (like food or flowers) Digital downloads Intimate items (for health/hygiene reasons)</p>

<p>Conditions of return</p>

<p>Buyers are responsible for return postage costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.</p>
",,Size,13 inch;13 MacBook Pro;15 inch;15inch MacBok Pro;16 inch;Ipad 2/3;iPad Pro
product_ac26720b-2d09-c246-aba7-d8baf3201bb8,product_ac26720b-2d09-c246-aba7-d8baf3201bb8,Turquoise Shell - Device Case,"More Life More ANKARA. 

This design features our most customisable case for the ultimate unique user. Select from our growing range of beautiful Ankara/ African wax print fabric . With added protection this case uses our heavyweight vegan leather fabric.

1. Select your device size

2. Pick you Ankara fabric,

3.Chose the detail positioning  
And your case is ready to order.!!",https://www.bijoucreates.co.uk/product-page/turquoise-shell-device-case,https://i.etsystatic.com/22032131/r/il/bd6da5/2912800668/il_fullxfull.2912800668_le1n.jpg,https://i.etsystatic.com/22032131/r/il/0656cf/2960489461/il_fullxfull.2960489461_ehy5.jpg,https://i.etsystatic.com/22032131/r/il/97ab0a/2912799798/il_fullxfull.2912799798_j9uv.jpg,https://i.etsystatic.com/22032131/r/il/44414d/2912799924/il_fullxfull.2912799924_8wxf.jpg,https://i.etsystatic.com/22032131/r/il/fc6078/2912802916/il_fullxfull.2912802916_3tf7.jpg,https://i.etsystatic.com/22032131/r/il/e1c5df/2960493171/il_fullxfull.2960493171_m29d.jpg,https://i.etsystatic.com/22032131/r/il/ae41b5/2912810684/il_fullxfull.2912810684_cg8y.jpg,https://i.etsystatic.com/22032131/r/il/01a9f2/2409060207/il_fullxfull.2409060207_nwe4.jpg,https://i.etsystatic.com/22032131/r/il/b6e597/2960502595/il_fullxfull.2960502595_1nub.jpg,https://i.etsystatic.com/22032131/r/il/a34850/2912812328/il_fullxfull.2912812328_dv4z.jpg,20,In Stock,New,,,,,BijouCREATES,,,,,,"<p>&nbsp;</p>

<p>&nbsp;Delivery Customs and import taxes</p>

<p>Buyers are responsible for any customs and import taxes that may apply. Sellers aren't responsible for delays due to customs.</p>

<p>Returns &amp; exchanges</p>

<p>I gladly accept returns and exchanges Just contact me within: 14 days of delivery Dispatch returns back to me within: 28&nbsp;days of delivery I don't accept cancellations But please contact me if you have any problems with your order.</p>

<p>The following items can't be returned or exchanged Because of the nature of these items, unless they arrive damaged or defective, I can't accept returns for: Custom or personalised orders Perishable products (like food or flowers) Digital downloads Intimate items (for health/hygiene reasons)</p>

<p>Conditions of return</p>

<p>Buyers are responsible for return postage costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.</p>
",,Size,13 inch;13 MacBook Pro;15 inch;15inch MacBok Pro;16 inch;Ipad 2/3;iPad Pro
product_d22c5274-b6c9-fc89-b57f-4080c5587864,product_d22c5274-b6c9-fc89-b57f-4080c5587864,Rolls Royce Fleurs (100% Cotton) - Device Case,"BijouCREATES introduces wedding flowers Ankara print Laptop case !

This design features This beautiful warm floral print which is 100% Cotton. Great for professional use in the workplace, university or anywhere and fantastic for a unique and special gifting idea.
This sleek design features a heavy weight vegan leather fabric, with beautiful Ankara lining reveal. with an internal storage pocket and padded interior ensure great protection for your device.

Pick your case design positioning form our three  options. 
Don't forget to add your initials for that extra special touch !

Optional addition of adding four letter monogram for that additional special touch x
Available for all device, Email for a special request and send a message with device Info after ordered to ensure a great fit for your case!",https://www.bijoucreates.co.uk/product-page/rolls-royce-fleurs-100-cotton-device-case,https://i.etsystatic.com/22032131/r/il/9ced12/3752064231/il_fullxfull.3752064231_9lco.jpg,https://i.etsystatic.com/22032131/r/il/fb2864/2847014994/il_fullxfull.2847014994_4b7k.jpg,https://i.etsystatic.com/22032131/r/il/ded31f/2894646533/il_fullxfull.2894646533_k8uh.jpg,https://i.etsystatic.com/22032131/r/il/3d692c/2894646615/il_fullxfull.2894646615_3zjf.jpg,https://i.etsystatic.com/22032131/r/il/666d3e/2930961727/il_fullxfull.2930961727_4n7z.jpg,https://i.etsystatic.com/22032131/r/il/dbf87e/2894646719/il_fullxfull.2894646719_30q5.jpg,https://i.etsystatic.com/22032131/r/il/c6b01f/2930961633/il_fullxfull.2930961633_mntz.jpg,https://i.etsystatic.com/22032131/r/il/f7a058/2846995232/il_fullxfull.2846995232_1yg4.jpg,https://i.etsystatic.com/22032131/r/il/3097b3/3752064459/il_fullxfull.3752064459_q021.jpg,https://i.etsystatic.com/22032131/r/il/e9d571/2894644833/il_fullxfull.2894644833_gri5.jpg,20,In Stock,New,,,,,BijouCREATES,,,,,,"<p>&nbsp;</p>

<p>&nbsp;Delivery Customs and import taxes</p>

<p>Buyers are responsible for any customs and import taxes that may apply. Sellers aren't responsible for delays due to customs.</p>

<p>Returns &amp; exchanges</p>

<p>I gladly accept returns and exchanges Just contact me within: 14 days of delivery Dispatch returns back to me within: 28&nbsp;days of delivery I don't accept cancellations But please contact me if you have any problems with your order.</p>

<p>The following items can't be returned or exchanged Because of the nature of these items, unless they arrive damaged or defective, I can't accept returns for: Custom or personalised orders Perishable products (like food or flowers) Digital downloads Intimate items (for health/hygiene reasons)</p>

<p>Conditions of return</p>

<p>Buyers are responsible for return postage costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.</p>
",,Size,13 inch;13 MacBook Pro;15 inch;15inch MacBok Pro;16 inch;Ipad 2/3;iPad Pro
product_38f9fcf9-2799-224f-d2f5-6fbbcf2b1084,product_38f9fcf9-2799-224f-d2f5-6fbbcf2b1084,Violet Floral - Device Case,"More Life More ANKARA. 

This design features our most customisable case for the ultimate unique user. Select from our growing range of beautiful Ankara/ African wax print fabric . With added protection this case uses our heavyweight black vegan leather fabric.

1. Select your device size
2. Pick you ankara fabric,
3. Chose the detail positioning  

And your case is ready to order.!!

Optional addition of adding four letter monogram for that additional special touch x
Available for all device, Email for a special request !",https://www.bijoucreates.co.uk/product-page/violet-floral-device-case,https://i.etsystatic.com/22032131/r/il/08aa86/3013057562/il_fullxfull.3013057562_qk1r.jpg,https://i.etsystatic.com/22032131/r/il/87f76e/3102898055/il_fullxfull.3102898055_l3pe.jpg,https://i.etsystatic.com/22032131/r/il/22e532/3102898207/il_fullxfull.3102898207_pm0b.jpg,https://i.etsystatic.com/22032131/r/il/20f0bb/3013052444/il_fullxfull.3013052444_oiow.jpg,https://i.etsystatic.com/22032131/r/il/08579b/3055172464/il_fullxfull.3055172464_npcv.jpg,https://i.etsystatic.com/22032131/r/il/466546/3060762959/il_fullxfull.3060762959_orwn.jpg,https://i.etsystatic.com/22032131/r/il/99df13/3061354363/il_fullxfull.3061354363_7omr.jpg,https://i.etsystatic.com/22032131/r/il/ffff35/3102898129/il_fullxfull.3102898129_5z7k.jpg,https://i.etsystatic.com/22032131/r/il/da821f/3060762419/il_fullxfull.3060762419_dyka.jpg,https://i.etsystatic.com/22032131/r/il/b07dc9/3013053396/il_fullxfull.3013053396_4hea.jpg,20,In Stock,New,,,,,BijouCREATES,,,,,,"<p>&nbsp;</p>

<p>&nbsp;Delivery Customs and import taxes</p>

<p>Buyers are responsible for any customs and import taxes that may apply. Sellers aren't responsible for delays due to customs.</p>

<p>Returns &amp; exchanges</p>

<p>I gladly accept returns and exchanges Just contact me within: 14 days of delivery Dispatch returns back to me within: 28&nbsp;days of delivery I don't accept cancellations But please contact me if you have any problems with your order.</p>

<p>The following items can't be returned or exchanged Because of the nature of these items, unless they arrive damaged or defective, I can't accept returns for: Custom or personalised orders Perishable products (like food or flowers) Digital downloads Intimate items (for health/hygiene reasons)</p>

<p>Conditions of return</p>

<p>Buyers are responsible for return postage costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.</p>
",,Size,13 inch;13 MacBook Pro;15 inch;15inch MacBok Pro;16 inch;Ipad 2/3;iPad Pro
